Stream,S,D84,D50,Q,h,w,tau,D,Fi,Qsi t/day,qsi,excess_grain_stress,gs_ratio,V_adj,h_adj,Wi_star,Unnamed: 0
Fourth of July Creek,0.018,0.13,0.0515,1.308238,0.3205973332102019,7.05027278289117,62.9011967758416,0.002,0.01,0.01647,0.0023360798237439,0.477499598193425,1.1755739636038536,2.187201622637563,0.1109832955934221,0.0032491874019138,
Fourth of July Creek,0.018,0.13,0.0515,1.308238,0.3205973332102019,7.05027278289117,62.9011967758416,0.0005,0.01,0.52854,0.074967312085087,11.6288406730656,1.678602241046416,2.528618900658814,0.097551614087355,0.1042699155681394,
Fourth of July Creek,0.018,0.13,0.0515,1.308238,0.3205973332102019,7.05027278289117,62.9011967758416,0.004,0.01,0.00484,0.000686498260286,0.239759672373111,0.9833466305451624,2.033583155577346,0.1183245306566232,0.0009548310276411,
Fourth of July Creek,0.018,0.13,0.0515,1.308238,0.3205973332102019,7.05027278289117,62.9011967758416,0.002,0.01,0.07833,0.011110208414926,0.477499598193425,1.1755739636038536,2.187201622637563,0.1109832955934221,0.0154528748750379,
Fourth of July Creek,0.018,0.13,0.0515,1.308238,0.3205973332102019,7.05027278289117,62.9011967758416,0.0005,0.01,0.40036,0.0567864552661779,11.6288406730656,1.678602241046416,2.528618900658814,0.097551614087355,0.0789826756666679,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.008,0.0196,0.03203,0.004417960322069,0.138335810915374,0.91721918095149,2.0331757994032675,0.1406700957623959,0.0028576268274419,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.004,0.01,0.06407,0.008837299963627,0.277690551105111,1.097516300435874,2.1880882434026883,0.1320623848226061,0.0112036458206387,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.002,0.01,0.10095,0.01392423023768,0.549019350825025,1.3127990604437576,2.3542596089699352,0.1239384085484001,0.0176526930793428,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.0005,0.01,0.77364,0.1067096729180659,13.1537341991399,1.8764998863922344,2.723645259901131,0.10905239387634,0.135283105239255,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.008,0.0196,0.01534,0.002115876095552,0.138335810915374,0.91721918095149,2.0331757994032675,0.1406700957623959,0.001368591805587,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.004,0.01,0.03213,0.004431753516955,0.277690551105111,1.097516300435874,2.1880882434026883,0.1320623848226061,0.0056184351524439,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.002,0.01,0.07084,0.009771099257427,0.549019350825025,1.3127990604437576,2.3542596089699352,0.1239384085484001,0.0123874866541917,
Fourth of July Creek,0.018,0.13,0.0515,1.59707,0.3410291038828349,7.249951938227952,66.9099101818122,0.0005,0.01,0.61197,0.0844102147454479,13.1537341991399,1.8764998863922344,2.723645259901131,0.10905239387634,0.1070125664563185,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.0226,0.0882,0.33747,0.043828482021386,0.066198266226804,0.8811328480901068,2.121395635175096,0.1943687783277068,0.0051591422580007,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.016,0.0882,0.0381,0.004948188476057,0.0942812965456409,0.964603805026162,2.202051608639854,0.1885550307776761,0.0005824616114909,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.008,0.0196,0.51165,0.066449885400901,0.1890269621215499,1.1563685321233594,2.372777540251585,0.1773474383534696,0.0351987972660605,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.004,0.01,0.56608,0.073518911614858,0.3735011316838529,1.3856654607975143,2.5560132911459044,0.1667349134099965,0.0763288515713637,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.002,0.01,0.74571,0.0968481267317619,0.7299878493916669,1.65975036878104,2.7526481099421485,0.156693301734089,0.1005497242532534,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.0005,0.01,3.2441,0.421323313259188,17.040945131542802,2.378525364926146,3.189995268355275,0.138227498345062,0.4374265605261827,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.008,0.0196,0.0422899999999999,0.005492359334709,0.1890269621215499,1.1563685321233594,2.372777540251585,0.1773474383534696,0.0029093269547182,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.004,0.01,0.17119,0.022233080976801,0.3735011316838529,1.3856654607975143,2.5560132911459044,0.1667349134099965,0.0230828435918981,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.002,0.01,0.29806,0.03871015898093,0.7299878493916669,1.65975036878104,2.7526481099421485,0.156693301734089,0.0401896860856433,
Fourth of July Creek,0.018,0.13,0.0515,2.455071,0.389605298245609,7.69978754535311,76.4405595157885,0.0005,0.01,1.50241,0.195123565572497,17.040945131542802,2.378525364926146,3.189995268355275,0.138227498345062,0.2025813133997543,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.008,0.0196,0.02939,0.003780827117464,0.198048146330278,1.1988985386917252,2.430605447133561,0.1838700887962362,0.0019404516553079,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.004,0.01,0.09602,0.0123523313990789,0.3905769102252979,1.436986512136695,2.6187415628512625,0.1729102936105127,0.0124257042928772,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.002,0.01,0.2175099999999999,0.02798120810887,0.7622867667643308,1.7216337742830452,2.82065105642166,0.1625355749536336,0.0281474165876253,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.0005,0.01,1.6166,0.207964787958254,17.738969245758103,2.468312889990836,3.26977840746485,0.1434454813673586,0.2092000995611957,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.016,0.0882,0.03636,0.004677471044267,0.099043502347259,0.9998215221333018,2.255328631936917,0.195439181242826,0.0005334756507277,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.008,0.0196,0.10908,0.014032413132801,0.198048146330278,1.1988985386917252,2.430605447133561,0.1838700887962362,0.0072019212848252,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.004,0.01,0.13029,0.016760937908624,0.3905769102252979,1.436986512136695,2.6187415628512625,0.1729102936105127,0.0168604979412525,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.002,0.01,0.2696699999999999,0.034691243578314,0.7622867667643308,1.7216337742830452,2.82065105642166,0.1625355749536336,0.034897309692359,
Fourth of July Creek,0.018,0.13,0.0515,2.627803,0.3978963061459671,7.7734313384076925,78.0672552658387,0.0005,0.01,2.4846,0.3196271880249149,17.738969245758103,2.468312889990836,3.26977840746485,0.1434454813673586,0.321525774693645,
Fourth of July Creek,0.018,0.13,0.0515,2.613645,0.3972311409274271,7.767554303681559,77.9367498499612,0.016,0.0882,0.03516,0.004526521299418,0.0986595803823049,0.9969825681723344,2.251057330901462,0.1948842393602652,0.0005175567678569,
Fourth of July Creek,0.018,0.13,0.0515,2.613645,0.3972311409274271,7.767554303681559,77.9367498499612,0.008,0.0196,0.08513,0.010959691644467,0.197320722689287,1.19546941739013,2.4259685136149414,0.1833441787063754,0.0056390282825501,
Fourth of July Creek,0.018,0.13,0.0515,2.613645,0.3972311409274271,7.767554303681559,77.9367498499612,0.004,0.01,0.21098,0.027161702609534,0.3891997135614771,1.432847743553867,2.613710861629053,0.1724122821923132,0.0273917007708534,
Fourth of July Creek,0.018,0.13,0.0515,2.613645,0.3972311409274271,7.767554303681559,77.9367498499612,0.002,0.01,0.34237,0.044076936782757,0.7596812957338009,1.7166422262484369,2.815196459492509,0.1620643341230733,0.0444501687028013,
Fourth of July Creek,0.018,0.13,0.0515,2.613645,0.3972311409274271,7.767554303681559,77.9367498499612,0.0005,0.01,1.1770200000000002,0.151530321383416,17.6826056556583,2.46106789913561,3.263376971944632,0.1430244402566695,0.1528134403323034,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.008,0.0196,0.19468,0.025624275511897,0.176833975819971,1.0988703667165851,2.29345639582568,0.1685291835656199,0.0141892907893588,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.004,0.01,0.25782,0.033934922500911,0.350433145422794,1.3163186923728318,2.470007160450969,0.1583905274411799,0.036830874175943,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.002,0.01,0.42093,0.0554038745183009,0.6863762370202079,1.5761740727441076,2.6594487964167293,0.1488030514777505,0.0601319520086865,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.0005,0.01,1.75741,0.2313147628280419,16.1004550713897,2.2573785844104552,3.080735746629425,0.1311870788270796,0.2510547924348143,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.016,0.0882,0.10102,0.0132965086922739,0.087841196212071,0.9169651367564292,2.1289398698782835,0.1792429064474561,0.0016361917625973,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.008,0.0196,0.12312,0.016205366760966,0.176833975819971,1.0988703667165851,2.29345639582568,0.1685291835656199,0.0089736258577456,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.004,0.01,0.16416,0.021607155681288,0.350433145422794,1.3163186923728318,2.470007160450969,0.1583905274411799,0.0234510755749086,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.002,0.01,0.26361,0.034697016990401,0.6863762370202079,1.5761740727441076,2.6594487964167293,0.1488030514777505,0.0376580045827336,
Fourth of July Creek,0.018,0.13,0.0515,2.231368,0.3782461504973689,7.59748309409223,74.2118947275838,0.0005,0.01,0.92659,0.121960126600415,16.1004550713897,2.2573785844104552,3.080735746629425,0.1311870788270796,0.1323680075350513,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.008,0.0196,0.0333399999999999,0.004452800629327,0.1641550661722799,1.0390640951175396,2.2094681134454035,0.159356944118662,0.0025880412030598,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.004,0.01,0.0581,0.007759679561005,0.32646045023798,1.2442334059981073,2.378987087616633,0.1497166199780416,0.0088397054600975,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.002,0.01,0.15431,0.020609228107721,0.641081668353713,1.4893479230403754,2.560862671090394,0.1406059898413503,0.0234777099750008,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.0005,0.01,0.7067899999999999,0.094396969310196,15.1261506091369,2.1316662207164696,2.965270494820976,0.123881331408656,0.1075355494344573,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.0226,0.0882,0.2339099999999999,0.03124038977822,0.056638216443197,0.7926204913196989,1.9768373606522776,0.1748438693543768,0.0040349844551604,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.008,0.0196,0.02079,0.002776656421227,0.1641550661722799,1.0390640951175396,2.2094681134454035,0.159356944118662,0.0016138385306422,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.004,0.01,0.12302,0.016430219958602,0.32646045023798,1.2442334059981073,2.378987087616633,0.1497166199780416,0.0187170493235995,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.002,0.01,0.2911,0.038878532189474,0.641081668353713,1.4893479230403754,2.560862671090394,0.1406059898413503,0.0442898151365622,
Fourth of July Creek,0.018,0.13,0.0515,2.0105,0.3662311567956899,7.48742258533145,71.8545529633144,0.0005,0.01,1.29781,0.173332009140573,15.1261506091369,2.1316662207164696,2.965270494820976,0.123881331408656,0.1974571108979091,
Fourth of July Creek,0.018,0.13,0.0515,1.701842,0.347806507803779,7.3147328189573075,68.2396368311015,0.004,0.01,0.01064,0.001454598583892,0.290597187038187,1.136352318069518,2.2394060545383634,0.1367354608431398,0.0017904555559355,
Fourth of July Creek,0.018,0.13,0.0515,1.701842,0.347806507803779,7.3147328189573075,68.2396368311015,0.002,0.01,0.0262899999999999,0.0035941162378299,0.573371361174204,1.3595093985579223,2.409777747783951,0.1283482265800114,0.0044239733614221,
Fourth of July Creek,0.018,0.13,0.0515,1.701842,0.347806507803779,7.3147328189573075,68.2396368311015,0.0005,0.01,0.27605,0.037738904049178,13.6744405017205,1.9439500754870656,2.788527417222856,0.1129722473447807,0.0464525616744207,
Fourth of July Creek,0.018,0.13,0.0515,1.701842,0.347806507803779,7.3147328189573075,68.2396368311015,0.004,0.01,0.01747,0.002388330569604,0.290597187038187,1.136352318069518,2.2394060545383634,0.1367354608431398,0.002939779940055,
Fourth of July Creek,0.018,0.13,0.0515,1.701842,0.347806507803779,7.3147328189573075,68.2396368311015,0.002,0.01,0.02239,0.00306094570426,0.573371361174204,1.3595093985579223,2.409777747783951,0.1283482265800114,0.003767697358776,
Fourth of July Creek,0.018,0.13,0.0515,1.701842,0.347806507803779,7.3147328189573075,68.2396368311015,0.0005,0.01,0.12978,0.017742274832466,13.6744405017205,1.9439500754870656,2.788527417222856,0.1129722473447807,0.0218388460572585,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.016,0.0882,0.15687,0.019399795841231,0.1204448329730719,1.15799989315255,2.487332582426086,0.2263589510597076,0.0019411528863325,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.008,0.0196,0.04991,0.006172268824095,0.238637858969743,1.3901539781047454,2.6826753424391745,0.2132021410865073,0.0027792008191867,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.004,0.01,0.09983,0.0123457743279789,0.467498535276025,1.6680502767719447,2.892434974760472,0.2007138276370248,0.010895558622474,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.002,0.01,0.19965,0.02469031197617,0.9079492040827508,2.000574762988589,3.1176357352005644,0.188869766728113,0.0217900258336871,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.0005,0.01,1.87056,0.231328374506106,20.9024909248994,2.873918230783313,3.618826697990367,0.167017149931373,0.2041550249109013,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.0226,0.0882,0.35459,0.043851428618232,0.085213951610609,1.057036776974092,2.395084324004769,0.233171362789667,0.0043877950020058,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.016,0.0882,0.28037,0.034672791228443,0.1204448329730719,1.15799989315255,2.487332582426086,0.2263589510597076,0.0034693761378277,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.008,0.0196,1.11325,0.137673377447889,0.238637858969743,1.3901539781047454,2.6826753424391745,0.2132021410865073,0.0619904891196125,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.004,0.01,1.1792200000000002,0.1458317540122159,0.467498535276025,1.6680502767719447,2.892434974760472,0.2007138276370248,0.1287013987658419,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.002,0.01,1.58329,0.19580227422364,0.9079492040827508,2.000574762988589,3.1176357352005644,0.188869766728113,0.1728020536048992,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.0005,0.01,3.73559,0.4619728650892061,20.9024909248994,2.873918230783313,3.618826697990367,0.167017149931373,0.4077064993942533,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.0226,0.0882,0.19791,0.024475129692982,0.085213951610609,1.057036776974092,2.395084324004769,0.233171362789667,0.0024489932283679,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.016,0.0882,0.2144,0.026514414664116,0.1204448329730719,1.15799989315255,2.487332582426086,0.2263589510597076,0.0026530450617051,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.008,0.0196,0.5332600000000001,0.065947186398258,0.238637858969743,1.3901539781047454,2.6826753424391745,0.2132021410865073,0.0296941821045805,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.004,0.01,0.4782899999999999,0.059149157601213,0.467498535276025,1.6680502767719447,2.892434974760472,0.2007138276370248,0.0522011092211073,
Fourth of July Creek,0.018,0.13,0.0515,3.48297,0.4341740358281021,8.086167570207111,85.18494582947359,0.002,0.01,0.6926899999999999,0.085663572265329,0.9079492040827508,2.000574762988589,3.1176357352005644,0.188869766728113,0.075600966665347,
